model,disease,horizon,origin,cd_mun,time_idx,y_true,y_pred
lgbm,hanseniase,12,origin_202012,3522208,263,0.0,0.02542123426313746
lgbm,hanseniase,12,origin_202012,3525904,263,0.0,0.10769740318551647
lgbm,hanseniase,12,origin_202012,3529401,263,0.0,0.06897253497701386
lgbm,hanseniase,12,origin_202012,3534401,263,0.0,0.08352955366357523
lgbm,hanseniase,12,origin_202012,3536505,263,0.0,0.029547676177613433
lgbm,hanseniase,12,origin_202012,3541000,263,0.0,0.07738718897003637
lgbm,hanseniase,12,origin_202012,3543402,263,2.0,0.5843035381448846
lgbm,hanseniase,12,origin_202012,3547809,263,1.0,0.07445117916083918
lgbm,hanseniase,12,origin_202012,3548500,263,1.0,0.03926467641463985
lgbm,hanseniase,12,origin_202012,3548708,263,1.0,0.04432348789744077
lgbm,hanseniase,12,origin_202012,3549805,263,0.0,0.11816334259745659
lgbm,hanseniase,12,origin_202012,3549904,263,0.0,0.04934413314348661
lgbm,hanseniase,12,origin_202012,3550308,263,3.0,1.2452874815564008
lgbm,hanseniase,12,origin_202012,3551009,263,1.0,0.07657023880681611
lgbm,hanseniase,12,origin_202012,3552205,263,0.0,0.056833121595970135
lgbm,hanseniase,12,origin_202012,3554102,263,0.0,0.05653942326360996
catboost,hanseniase,12,origin_202012,3505708,263,0.0,0.11378831359052738
catboost,hanseniase,12,origin_202012,3506003,263,0.0,0.6840567364817752
catboost,hanseniase,12,origin_202012,3509502,263,1.0,3.3505993329816874
catboost,hanseniase,12,origin_202012,3510609,263,0.0,0.06419726381711358
catboost,hanseniase,12,origin_202012,3513801,263,0.0,0.030153160969131922
catboost,hanseniase,12,origin_202012,3518701,263,1.0,0.7864504642808215
catboost,hanseniase,12,origin_202012,3518800,263,1.0,0.2992764912849048
catboost,hanseniase,12,origin_202012,3522208,263,0.0,0.06299041588845077
catboost,hanseniase,12,origin_202012,3525904,263,0.0,0.168417457373298
catboost,hanseniase,12,origin_202012,3529401,263,0.0,0.09114222932169475
catboost,hanseniase,12,origin_202012,3534401,263,0.0,0.07036962798619582
catboost,hanseniase,12,origin_202012,3536505,263,0.0,0.03900198727262117
catboost,hanseniase,12,origin_202012,3541000,263,0.0,0.07377601893083469
catboost,hanseniase,12,origin_202012,3543402,263,2.0,0.3600838222661309
catboost,hanseniase,12,origin_202012,3547809,263,1.0,0.09359450333141314
catboost,hanseniase,12,origin_202012,3548500,263,1.0,0.06397198248735844
catboost,hanseniase,12,origin_202012,3548708,263,1.0,0.10285351656077653
catboost,hanseniase,12,origin_202012,3549805,263,0.0,0.07799786300597601
catboost,hanseniase,12,origin_202012,3549904,263,0.0,0.08515145367369273
catboost,hanseniase,12,origin_202012,3550308,263,3.0,2.5176762177887033
catboost,hanseniase,12,origin_202012,3551009,263,1.0,0.09423786557455444
catboost,hanseniase,12,origin_202012,3552205,263,0.0,0.10303515692494145
catboost,hanseniase,12,origin_202012,3554102,263,0.0,0.04009781328319316
xgboost,hanseniase,12,origin_202012,3505708,263,0.0,0.11507522314786911
xgboost,hanseniase,12,origin_202012,3506003,263,0.0,0.5592439770698547
xgboost,hanseniase,12,origin_202012,3509502,263,1.0,2.9026565551757812
xgboost,hanseniase,12,origin_202012,3510609,263,0.0,0.07527986168861389
xgboost,hanseniase,12,origin_202012,3513801,263,0.0,0.15493471920490265
xgboost,hanseniase,12,origin_202012,3518701,263,1.0,1.6011261940002441
xgboost,hanseniase,12,origin_202012,3518800,263,1.0,0.4658116102218628
xgboost,hanseniase,12,origin_202012,3522208,263,0.0,0.02451207861304283
xgboost,hanseniase,12,origin_202012,3525904,263,0.0,0.13613435626029968
xgboost,hanseniase,12,origin_202012,3529401,263,0.0,0.05150826647877693
xgboost,hanseniase,12,origin_202012,3534401,263,0.0,0.09211601316928864
xgboost,hanseniase,12,origin_202012,3536505,263,0.0,0.02005433663725853
xgboost,hanseniase,12,origin_202012,3541000,263,0.0,0.07918518036603928
xgboost,hanseniase,12,origin_202012,3543402,263,2.0,0.6117616891860962
xgboost,hanseniase,12,origin_202012,3547809,263,1.0,0.09897007793188095
xgboost,hanseniase,12,origin_202012,3548500,263,1.0,0.06027870625257492
xgboost,hanseniase,12,origin_202012,3548708,263,1.0,0.07435790449380875
xgboost,hanseniase,12,origin_202012,3549805,263,0.0,0.1428532749414444
xgboost,hanseniase,12,origin_202012,3549904,263,0.0,0.06796149909496307
xgboost,hanseniase,12,origin_202012,3550308,263,3.0,1.4007525444030762
xgboost,hanseniase,12,origin_202012,3551009,263,1.0,0.07627138495445251
xgboost,hanseniase,12,origin_202012,3552205,263,0.0,0.07517741620540619
xgboost,hanseniase,12,origin_202012,3554102,263,0.0,0.08636994659900665
prophet,hanseniase,12,origin_202012,3505708,263,0.0,0.0
prophet,hanseniase,12,origin_202012,3506003,263,0.0,0.0
prophet,hanseniase,12,origin_202012,3509502,263,1.0,2.151879513031056
prophet,hanseniase,12,origin_202012,3510609,263,0.0,0.12157041184830536
prophet,hanseniase,12,origin_202012,3513801,263,0.0,0.23631538575885994
prophet,hanseniase,12,origin_202012,3518701,263,1.0,2.2079782176828404
prophet,hanseniase,12,origin_202012,3518800,263,1.0,0.19133299649337515
prophet,hanseniase,12,origin_202012,3522208,263,0.0,0.04982841331036346
prophet,hanseniase,12,origin_202012,3525904,263,0.0,0.23252972845456776
prophet,hanseniase,12,origin_202012,3529401,263,0.0,0.0544888411548302
prophet,hanseniase,12,origin_202012,3534401,263,0.0,0.004893228480873646
prophet,hanseniase,12,origin_202012,3536505,263,0.0,0.08689999592987399
prophet,hanseniase,12,origin_202012,3541000,263,0.0,0.1598273392784392
prophet,hanseniase,12,origin_202012,3543402,263,2.0,0.8151761806804575
prophet,hanseniase,12,origin_202012,3547809,263,1.0,0.20005871496806876
prophet,hanseniase,12,origin_202012,3548500,263,1.0,0.06500395347164664
prophet,hanseniase,12,origin_202012,3548708,263,1.0,0.006154812354715156
prophet,hanseniase,12,origin_202012,3549805,263,0.0,0.09865615563761204
prophet,hanseniase,12,origin_202012,3549904,263,0.0,0.0
prophet,hanseniase,12,origin_202012,3550308,263,3.0,3.1543392582190197
prophet,hanseniase,12,origin_202012,3551009,263,1.0,0.22813362371201956
prophet,hanseniase,12,origin_202012,3552205,263,0.0,0.03631754792600033
prophet,hanseniase,12,origin_202012,3554102,263,0.0,0.20718787171551722
seasonal_naive,hanseniase,1,origin_202112,3505708,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3506003,264,0.0,2.0
seasonal_naive,hanseniase,1,origin_202112,3509502,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3510609,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3513801,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3518701,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3518800,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3522208,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3525904,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3529401,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3534401,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3536505,264,1.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3541000,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3543402,264,0.0,1.0
seasonal_naive,hanseniase,1,origin_202112,3547809,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3548500,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3548708,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3549805,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3549904,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3550308,264,2.0,2.0
seasonal_naive,hanseniase,1,origin_202112,3551009,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3552205,264,0.0,0.0
seasonal_naive,hanseniase,1,origin_202112,3554102,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3505708,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3506003,264,0.0,1.3333333730697632
seasonal_ma3,hanseniase,1,origin_202112,3509502,264,0.0,1.0
seasonal_ma3,hanseniase,1,origin_202112,3510609,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3513801,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3518701,264,0.0,1.0
seasonal_ma3,hanseniase,1,origin_202112,3518800,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3522208,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3525904,264,0.0,0.3333333432674408
seasonal_ma3,hanseniase,1,origin_202112,3529401,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3534401,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3536505,264,1.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3541000,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3543402,264,0.0,1.6666666269302368
seasonal_ma3,hanseniase,1,origin_202112,3547809,264,0.0,0.3333333432674408
seasonal_ma3,hanseniase,1,origin_202112,3548500,264,0.0,0.3333333432674408
seasonal_ma3,hanseniase,1,origin_202112,3548708,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3549805,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3549904,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3550308,264,2.0,5.0
seasonal_ma3,hanseniase,1,origin_202112,3551009,264,0.0,0.3333333432674408
seasonal_ma3,hanseniase,1,origin_202112,3552205,264,0.0,0.0
seasonal_ma3,hanseniase,1,origin_202112,3554102,264,0.0,0.0
sarima,hanseniase,1,origin_202112,3505708,264,0.0,0.0967751145362854
sarima,hanseniase,1,origin_202112,3506003,264,0.0,-1.8769084215164185
sarima,hanseniase,1,origin_202112,3509502,264,0.0,2.791111469268799
sarima,hanseniase,1,origin_202112,3510609,264,0.0,0.12121212482452393
sarima,hanseniase,1,origin_202112,3513801,264,0.0,0.06952239573001862
sarima,hanseniase,1,origin_202112,3518701,264,0.0,0.9608142375946045
sarima,hanseniase,1,origin_202112,3518800,264,0.0,0.4144534170627594
sarima,hanseniase,1,origin_202112,3522208,264,0.0,-0.005310969427227974
sarima,hanseniase,1,origin_202112,3525904,264,0.0,0.6913957595825195
sarima,hanseniase,1,origin_202112,3529401,264,0.0,0.06060606241226196
sarima,hanseniase,1,origin_202112,3534401,264,0.0,0.17494036257266998
sarima,hanseniase,1,origin_202112,3536505,264,1.0,-0.012807377614080906
sarima,hanseniase,1,origin_202112,3541000,264,0.0,0.016960442066192627
sarima,hanseniase,1,origin_202112,3543402,264,0.0,1.2428125143051147
sarima,hanseniase,1,origin_202112,3547809,264,0.0,0.11742423474788666
sarima,hanseniase,1,origin_202112,3548500,264,0.0,0.08712120354175568
sarima,hanseniase,1,origin_202112,3548708,264,0.0,0.10170356929302216
sarima,hanseniase,1,origin_202112,3549805,264,0.0,0.017276128754019737
sarima,hanseniase,1,origin_202112,3549904,264,0.0,0.12878787517547607
sarima,hanseniase,1,origin_202112,3550308,264,2.0,3.155153274536133
sarima,hanseniase,1,origin_202112,3551009,264,0.0,0.1401515156030655
sarima,hanseniase,1,origin_202112,3552205,264,0.0,0.125
sarima,hanseniase,1,origin_202112,3554102,264,0.0,0.09510507434606552
lgbm,hanseniase,1,origin_202112,3505708,264,0.0,0.06403440253229022
lgbm,hanseniase,1,origin_202112,3506003,264,0.0,0.5614080256282026
lgbm,hanseniase,1,origin_202112,3509502,264,0.0,1.856681366687878
lgbm,hanseniase,1,origin_202112,3510609,264,0.0,0.11632645791987926
lgbm,hanseniase,1,origin_202112,3513801,264,0.0,0.048273083027424724
lgbm,hanseniase,1,origin_202112,3518701,264,0.0,0.12661452091833522
lgbm,hanseniase,1,origin_202112,3518800,264,0.0,0.30529650329311064
lgbm,hanseniase,1,origin_202112,3522208,264,0.0,0.027496794236541743
lgbm,hanseniase,1,origin_202112,3525904,264,0.0,0.08622325046823635
lgbm,hanseniase,1,origin_202112,3529401,264,0.0,0.03380463348155619
lgbm,hanseniase,1,origin_202112,3534401,264,0.0,0.048205443697368296
lgbm,hanseniase,1,origin_202112,3536505,264,1.0,0.027428513998959497
lgbm,hanseniase,1,origin_202112,3541000,264,0.0,0.04325789070714765
lgbm,hanseniase,1,origin_202112,3543402,264,0.0,0.7055562399278101
lgbm,hanseniase,1,origin_202112,3547809,264,0.0,0.18022296276285085
lgbm,hanseniase,1,origin_202112,3548500,264,0.0,0.0644662805854255
lgbm,hanseniase,1,origin_202112,3548708,264,0.0,0.058584169896550596
lgbm,hanseniase,1,origin_202112,3549805,264,0.0,0.04308157257667664
lgbm,hanseniase,1,origin_202112,3549904,264,0.0,0.07018303204568
lgbm,hanseniase,1,origin_202112,3550308,264,2.0,1.9683001135756801
lgbm,hanseniase,1,origin_202112,3551009,264,0.0,0.22158637265378012
lgbm,hanseniase,1,origin_202112,3552205,264,0.0,0.060464161047646424
lgbm,hanseniase,1,origin_202112,3554102,264,0.0,0.03995623198577596
catboost,hanseniase,1,origin_202112,3505708,264,0.0,0.08781156752252896
catboost,hanseniase,1,origin_202112,3506003,264,0.0,0.48940801563904174
catboost,hanseniase,1,origin_202112,3509502,264,0.0,1.6365694564963191
catboost,hanseniase,1,origin_202112,3510609,264,0.0,0.08027436698062769
catboost,hanseniase,1,origin_202112,3513801,264,0.0,0.08565117012476542
catboost,hanseniase,1,origin_202112,3518701,264,0.0,0.08898387675804856
catboost,hanseniase,1,origin_202112,3518800,264,0.0,0.3995759050411644
catboost,hanseniase,1,origin_202112,3522208,264,0.0,0.051599207520008135
catboost,hanseniase,1,origin_202112,3525904,264,0.0,0.1346933047519356
catboost,hanseniase,1,origin_202112,3529401,264,0.0,0.09405683002829536
catboost,hanseniase,1,origin_202112,3534401,264,0.0,0.092608733898903
catboost,hanseniase,1,origin_202112,3536505,264,1.0,0.049147427303436936
catboost,hanseniase,1,origin_202112,3541000,264,0.0,0.08474333726789797
catboost,hanseniase,1,origin_202112,3543402,264,0.0,0.6952848294138283
catboost,hanseniase,1,origin_202112,3547809,264,0.0,0.165862626012978
catboost,hanseniase,1,origin_202112,3548500,264,0.0,0.08976815487397959
catboost,hanseniase,1,origin_202112,3548708,264,0.0,0.10555994301487913
catboost,hanseniase,1,origin_202112,3549805,264,0.0,0.09762022037875165
catboost,hanseniase,1,origin_202112,3549904,264,0.0,0.10005570268185264
catboost,hanseniase,1,origin_202112,3550308,264,2.0,2.224103180418088
catboost,hanseniase,1,origin_202112,3551009,264,0.0,0.22948565955792016
catboost,hanseniase,1,origin_202112,3552205,264,0.0,0.09985569115791963
catboost,hanseniase,1,origin_202112,3554102,264,0.0,0.04743719974564876
xgboost,hanseniase,1,origin_202112,3505708,264,0.0,0.08403489738702774
xgboost,hanseniase,1,origin_202112,3506003,264,0.0,0.565855860710144
xgboost,hanseniase,1,origin_202112,3509502,264,0.0,1.9310353994369507
xgboost,hanseniase,1,origin_202112,3510609,264,0.0,0.17320597171783447
xgboost,hanseniase,1,origin_202112,3513801,264,0.0,0.06687606871128082
xgboost,hanseniase,1,origin_202112,3518701,264,0.0,0.08450579643249512
xgboost,hanseniase,1,origin_202112,3518800,264,0.0,0.526041567325592
xgboost,hanseniase,1,origin_202112,3522208,264,0.0,0.02378653734922409
xgboost,hanseniase,1,origin_202112,3525904,264,0.0,0.12150286883115768
xgboost,hanseniase,1,origin_202112,3529401,264,0.0,0.0533558651804924
xgboost,hanseniase,1,origin_202112,3534401,264,0.0,0.06987902522087097
xgboost,hanseniase,1,origin_202112,3536505,264,1.0,0.016852259635925293
xgboost,hanseniase,1,origin_202112,3541000,264,0.0,0.034882694482803345
xgboost,hanseniase,1,origin_202112,3543402,264,0.0,0.986833393573761
xgboost,hanseniase,1,origin_202112,3547809,264,0.0,0.11641107499599457
xgboost,hanseniase,1,origin_202112,3548500,264,0.0,0.04379003122448921
xgboost,hanseniase,1,origin_202112,3548708,264,0.0,0.07388313859701157
xgboost,hanseniase,1,origin_202112,3549805,264,0.0,0.037368543446063995
xgboost,hanseniase,1,origin_202112,3549904,264,0.0,0.10712239146232605
xgboost,hanseniase,1,origin_202112,3550308,264,2.0,2.102085590362549
xgboost,hanseniase,1,origin_202112,3551009,264,0.0,0.2281492054462433
xgboost,hanseniase,1,origin_202112,3552205,264,0.0,0.0579913891851902
xgboost,hanseniase,1,origin_202112,3554102,264,0.0,0.0782201811671257
prophet,hanseniase,1,origin_202112,3505708,264,0.0,0.0
prophet,hanseniase,1,origin_202112,3506003,264,0.0,0.0
prophet,hanseniase,1,origin_202112,3509502,264,0.0,1.9339023173535697
prophet,hanseniase,1,origin_202112,3510609,264,0.0,0.15451791939323922
prophet,hanseniase,1,origin_202112,3513801,264,0.0,0.1475397906352112
prophet,hanseniase,1,origin_202112,3518701,264,0.0,1.1934388481160971
prophet,hanseniase,1,origin_202112,3518800,264,0.0,0.13764403341290415
prophet,hanseniase,1,origin_202112,3522208,264,0.0,0.004258632210789835
prophet,hanseniase,1,origin_202112,3525904,264,0.0,0.06130843223991972
prophet,hanseniase,1,origin_202112,3529401,264,0.0,0.006639627350038146
prophet,hanseniase,1,origin_202112,3534401,264,0.0,0.03928718800643605
prophet,hanseniase,1,origin_202112,3536505,264,1.0,0.01439788090098848
prophet,hanseniase,1,origin_202112,3541000,264,0.0,0.006471127162781292
prophet,hanseniase,1,origin_202112,3543402,264,0.0,1.3116980518317827
prophet,hanseniase,1,origin_202112,3547809,264,0.0,0.16098979268346633
prophet,hanseniase,1,origin_202112,3548500,264,0.0,0.07566676237346245
prophet,hanseniase,1,origin_202112,3548708,264,0.0,0.029629950103329486
prophet,hanseniase,1,origin_202112,3549805,264,0.0,0.09532237758220058
prophet,hanseniase,1,origin_202112,3549904,264,0.0,0.04741198999149715
prophet,hanseniase,1,origin_202112,3550308,264,2.0,3.0893277623988986
prophet,hanseniase,1,origin_202112,3551009,264,0.0,0.08390810384836628
prophet,hanseniase,1,origin_202112,3552205,264,0.0,0.019128915983577938
prophet,hanseniase,1,origin_202112,3554102,264,0.0,0.013772320351075368
seasonal_naive,hanseniase,3,origin_202112,3505708,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3506003,266,0.0,2.0
seasonal_naive,hanseniase,3,origin_202112,3509502,266,1.0,3.0
seasonal_naive,hanseniase,3,origin_202112,3510609,266,1.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3513801,266,1.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3518701,266,1.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3518800,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3522208,266,1.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3525904,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3529401,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3534401,266,2.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3536505,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3541000,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3543402,266,0.0,1.0
seasonal_naive,hanseniase,3,origin_202112,3547809,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3548500,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3548708,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3549805,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3549904,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3550308,266,2.0,2.0
seasonal_naive,hanseniase,3,origin_202112,3551009,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3552205,266,0.0,0.0
seasonal_naive,hanseniase,3,origin_202112,3554102,266,0.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3505708,266,0.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3506003,266,0.0,0.6666666865348816
seasonal_ma3,hanseniase,3,origin_202112,3509502,266,1.0,2.6666667461395264
seasonal_ma3,hanseniase,3,origin_202112,3510609,266,1.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3513801,266,1.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3518701,266,1.0,0.3333333432674408
seasonal_ma3,hanseniase,3,origin_202112,3518800,266,0.0,1.3333333730697632
seasonal_ma3,hanseniase,3,origin_202112,3522208,266,1.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3525904,266,0.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3529401,266,0.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3534401,266,2.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3536505,266,0.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3541000,266,0.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3543402,266,0.0,1.0
seasonal_ma3,hanseniase,3,origin_202112,3547809,266,0.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3548500,266,0.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3548708,266,0.0,0.3333333432674408
seasonal_ma3,hanseniase,3,origin_202112,3549805,266,0.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3549904,266,0.0,0.0
seasonal_ma3,hanseniase,3,origin_202112,3550308,266,2.0,3.0
