disease,model,origin,horizon,feature,importance,importance_norm
hanseniase,catboost,origin_202212,1,temp_min_l0,2.1664998390830843,0.02166499839083085
hanseniase,catboost,origin_202212,1,temp_min_l1,1.5105868293331512,0.015105868293331519
hanseniase,catboost,origin_202212,1,temp_min_l3,2.3907991031304285,0.023907991031304296
hanseniase,catboost,origin_202212,1,temp_min_l12,2.136695105371702,0.02136695105371703
hanseniase,catboost,origin_202212,1,temp_max_l0,1.3946962061656438,0.013946962061656444
hanseniase,catboost,origin_202212,1,temp_max_l1,1.8359231710426012,0.01835923171042602
hanseniase,catboost,origin_202212,1,temp_max_l3,1.4572133294288714,0.01457213329428872
hanseniase,catboost,origin_202212,1,temp_max_l12,1.5685651341615783,0.01568565134161579
hanseniase,catboost,origin_202212,1,umid_l0,2.3227389685100244,0.023227389685100252
hanseniase,catboost,origin_202212,1,umid_l1,1.8422634594351008,0.018422634594351017
hanseniase,catboost,origin_202212,1,umid_l3,0.7139868262437723,0.007139868262437726
hanseniase,catboost,origin_202212,1,umid_l12,0.9312731164985406,0.00931273116498541
hanseniase,catboost,origin_202212,1,populacao,4.395328791326581,0.04395328791326583
hanseniase,catboost,origin_202212,1,dens_demog,2.168377160334215,0.02168377160334216
hanseniase,catboost,origin_202212,1,ppc,2.5661870475931523,0.025661870475931534
hanseniase,catboost,origin_202212,1,urbanizacao,3.2263423348211266,0.03226342334821128
hanseniase,catboost,origin_202212,1,tgt_month,0.8608679944716682,0.008608679944716686
hanseniase,catboost,origin_202212,1,mun_id,4.350129311038604,0.04350129311038606
hanseniase,xgboost,origin_202212,1,n_hanseniase_l0,0.11070358753204346,0.11070357263088226
hanseniase,xgboost,origin_202212,1,n_hanseniase_l1,0.013720412738621235,0.013720410875976086
hanseniase,xgboost,origin_202212,1,n_hanseniase_l2,0.04938479885458946,0.049384791404008865
hanseniase,xgboost,origin_202212,1,n_hanseniase_l3,0.00730582419782877,0.007305823266506195
hanseniase,xgboost,origin_202212,1,n_hanseniase_l6,0.02170281670987606,0.02170281484723091
hanseniase,xgboost,origin_202212,1,n_hanseniase_l12,0.0021772487089037895,0.002177248476073146
hanseniase,xgboost,origin_202212,1,n_hanseniase_l13,0.001633644220419228,0.0016336439875885844
hanseniase,xgboost,origin_202212,1,n_hanseniase_r3,0.43772047758102417,0.4377204179763794
hanseniase,xgboost,origin_202212,1,n_hanseniase_r6,0.24334774911403656,0.24334771931171417
hanseniase,xgboost,origin_202212,1,n_hanseniase_r12,0.05786517634987831,0.057865168899297714
hanseniase,xgboost,origin_202212,1,evapot_l0,0.0020563427824527025,0.002056342549622059
hanseniase,xgboost,origin_202212,1,evapot_l1,0.0013765543699264526,0.0013765542535111308
hanseniase,xgboost,origin_202212,1,evapot_l3,0.0016721650026738644,0.0016721647698432207
hanseniase,xgboost,origin_202212,1,evapot_l12,0.0018076725536957383,0.0018076723208650947
hanseniase,xgboost,origin_202212,1,precip_l0,0.0017955343937501311,0.0017955341609194875
hanseniase,xgboost,origin_202212,1,precip_l1,0.0018261501099914312,0.0018261498771607876
hanseniase,xgboost,origin_202212,1,precip_l3,0.0019162496319040656,0.001916249399073422
hanseniase,xgboost,origin_202212,1,precip_l12,0.001638788846321404,0.0016387886134907603
hanseniase,xgboost,origin_202212,1,temp_min_l0,0.0021662197541445494,0.0021662195213139057
hanseniase,xgboost,origin_202212,1,temp_min_l1,0.0019181319512426853,0.0019181317184120417
hanseniase,xgboost,origin_202212,1,temp_min_l3,0.0019190625753253698,0.0019190623424947262
hanseniase,xgboost,origin_202212,1,temp_min_l12,0.001733181532472372,0.0017331812996417284
hanseniase,xgboost,origin_202212,1,temp_max_l0,0.0018817050149664283,0.0018817047821357846
hanseniase,xgboost,origin_202212,1,temp_max_l1,0.001994089223444462,0.001994088990613818
hanseniase,xgboost,origin_202212,1,temp_max_l3,0.0014576887479051948,0.001457688631489873
hanseniase,xgboost,origin_202212,1,temp_max_l12,0.0016963727539405227,0.001696372521109879
hanseniase,xgboost,origin_202212,1,umid_l0,0.001898071146570146,0.0018980709137395024
hanseniase,xgboost,origin_202212,1,umid_l1,0.0016282935393974185,0.0016282933065667748
hanseniase,xgboost,origin_202212,1,umid_l3,0.0016404262278228998,0.0016404259949922562
hanseniase,xgboost,origin_202212,1,umid_l12,0.001677083782851696,0.0016770835500210524
hanseniase,xgboost,origin_202212,1,populacao,0.002226889133453369,0.0022268889006227255
hanseniase,xgboost,origin_202212,1,dens_demog,0.001986992545425892,0.0019869923125952482
hanseniase,xgboost,origin_202212,1,ppc,0.0026681965682655573,0.0026681963354349136
hanseniase,xgboost,origin_202212,1,urbanizacao,0.0024308040738105774,0.0024308038409799337
hanseniase,xgboost,origin_202212,1,tgt_month,0.0025308742187917233,0.0025308739859610796
hanseniase,xgboost,origin_202212,1,mun_id,0.006894851103425026,0.006894850172102451
hanseniase,lgbm,origin_202212,3,n_hanseniase_l0,79.0,0.013166666666666667
hanseniase,lgbm,origin_202212,3,n_hanseniase_l1,75.0,0.0125
hanseniase,lgbm,origin_202212,3,n_hanseniase_l2,27.0,0.0045
hanseniase,lgbm,origin_202212,3,n_hanseniase_l3,39.0,0.0065
hanseniase,lgbm,origin_202212,3,n_hanseniase_l6,51.0,0.0085
hanseniase,lgbm,origin_202212,3,n_hanseniase_l12,41.0,0.006833333333333334
hanseniase,lgbm,origin_202212,3,n_hanseniase_l13,40.0,0.006666666666666667
hanseniase,lgbm,origin_202212,3,n_hanseniase_r3,113.0,0.018833333333333334
hanseniase,lgbm,origin_202212,3,n_hanseniase_r6,120.0,0.02
hanseniase,lgbm,origin_202212,3,n_hanseniase_r12,262.0,0.043666666666666666
hanseniase,lgbm,origin_202212,3,evapot_l0,153.0,0.0255
hanseniase,lgbm,origin_202212,3,evapot_l1,187.0,0.031166666666666665
hanseniase,lgbm,origin_202212,3,evapot_l3,152.0,0.025333333333333333
hanseniase,lgbm,origin_202212,3,evapot_l12,144.0,0.024
hanseniase,lgbm,origin_202212,3,precip_l0,214.0,0.035666666666666666
hanseniase,lgbm,origin_202212,3,precip_l1,233.0,0.03883333333333333
hanseniase,lgbm,origin_202212,3,precip_l3,287.0,0.04783333333333333
hanseniase,lgbm,origin_202212,3,precip_l12,198.0,0.033
hanseniase,lgbm,origin_202212,3,temp_min_l0,177.0,0.0295
hanseniase,lgbm,origin_202212,3,temp_min_l1,199.0,0.033166666666666664
hanseniase,lgbm,origin_202212,3,temp_min_l3,194.0,0.03233333333333333
hanseniase,lgbm,origin_202212,3,temp_min_l12,167.0,0.027833333333333335
hanseniase,lgbm,origin_202212,3,temp_max_l0,174.0,0.029
hanseniase,lgbm,origin_202212,3,temp_max_l1,171.0,0.0285
hanseniase,lgbm,origin_202212,3,temp_max_l3,127.0,0.021166666666666667
hanseniase,lgbm,origin_202212,3,temp_max_l12,170.0,0.028333333333333332
hanseniase,lgbm,origin_202212,3,umid_l0,221.0,0.036833333333333336
hanseniase,lgbm,origin_202212,3,umid_l1,196.0,0.03266666666666666
hanseniase,lgbm,origin_202212,3,umid_l3,214.0,0.035666666666666666
hanseniase,lgbm,origin_202212,3,umid_l12,198.0,0.033
hanseniase,lgbm,origin_202212,3,populacao,311.0,0.051833333333333335
hanseniase,lgbm,origin_202212,3,dens_demog,148.0,0.024666666666666667
hanseniase,lgbm,origin_202212,3,ppc,362.0,0.060333333333333336
hanseniase,lgbm,origin_202212,3,urbanizacao,185.0,0.030833333333333334
hanseniase,lgbm,origin_202212,3,tgt_month,91.0,0.015166666666666667
hanseniase,lgbm,origin_202212,3,mun_id,280.0,0.04666666666666667
hanseniase,catboost,origin_202212,3,n_hanseniase_l0,2.2911340981286012,0.022911340981286006
hanseniase,catboost,origin_202212,3,n_hanseniase_l1,0.5476459238513091,0.005476459238513089
hanseniase,catboost,origin_202212,3,n_hanseniase_l2,3.6777795448978443,0.03677779544897843
hanseniase,catboost,origin_202212,3,n_hanseniase_l3,2.481261518993279,0.02481261518993278
hanseniase,catboost,origin_202212,3,n_hanseniase_l6,1.1037904785911385,0.011037904785911382
hanseniase,catboost,origin_202212,3,n_hanseniase_l12,1.7229720537229567,0.017229720537229563
hanseniase,catboost,origin_202212,3,n_hanseniase_l13,1.0638874395910198,0.010638874395910195
hanseniase,catboost,origin_202212,3,n_hanseniase_r3,4.003272781727883,0.04003272781727882
hanseniase,catboost,origin_202212,3,n_hanseniase_r6,14.038812079887848,0.14038812079887844
hanseniase,catboost,origin_202212,3,n_hanseniase_r12,13.538064835929923,0.1353806483592992
hanseniase,catboost,origin_202212,3,evapot_l0,1.363453850058523,0.013634538500585226
hanseniase,catboost,origin_202212,3,evapot_l1,1.3585621463980906,0.013585621463980901
hanseniase,catboost,origin_202212,3,evapot_l3,1.4451908933567486,0.014451908933567481
hanseniase,catboost,origin_202212,3,evapot_l12,1.0193647413912381,0.010193647413912378
hanseniase,catboost,origin_202212,3,precip_l0,1.0871493972169555,0.010871493972169551
hanseniase,catboost,origin_202212,3,precip_l1,1.8938074389671642,0.018938074389671638
hanseniase,catboost,origin_202212,3,precip_l3,2.2424515124596143,0.022424515124596138
hanseniase,catboost,origin_202212,3,precip_l12,2.1590927639538045,0.02159092763953804
hanseniase,catboost,origin_202212,3,temp_min_l0,1.8611272501210616,0.01861127250121061
hanseniase,catboost,origin_202212,3,temp_min_l1,2.462403512227562,0.024624035122275612
hanseniase,catboost,origin_202212,3,temp_min_l3,2.9008357559923335,0.029008357559923325
hanseniase,catboost,origin_202212,3,temp_min_l12,1.191416395592622,0.011914163955926217
hanseniase,catboost,origin_202212,3,temp_max_l0,1.2625190045818715,0.012625190045818711
hanseniase,catboost,origin_202212,3,temp_max_l1,1.9580613286916122,0.019580613286916116
hanseniase,catboost,origin_202212,3,temp_max_l3,1.4086426142612631,0.014086426142612627
hanseniase,catboost,origin_202212,3,temp_max_l12,1.244066438469248,0.012440664384692476
hanseniase,catboost,origin_202212,3,umid_l0,1.925812670001491,0.019258126700014904
hanseniase,catboost,origin_202212,3,umid_l1,1.3558485731312362,0.013558485731312358
hanseniase,catboost,origin_202212,3,umid_l3,1.3985460290143907,0.013985460290143904
hanseniase,catboost,origin_202212,3,umid_l12,1.2688139188435372,0.012688139188435369
hanseniase,catboost,origin_202212,3,populacao,7.328003952930714,0.07328003952930712
hanseniase,catboost,origin_202212,3,dens_demog,2.417355760408974,0.024173557604089735
hanseniase,catboost,origin_202212,3,ppc,5.8902648060744385,0.05890264806074437
hanseniase,catboost,origin_202212,3,urbanizacao,3.694552779600302,0.036945527796003005
hanseniase,catboost,origin_202212,3,tgt_month,0.4967103879851987,0.004967103879851985
hanseniase,catboost,origin_202212,3,mun_id,2.897325322948197,0.028973253229481962
hanseniase,xgboost,origin_202212,3,n_hanseniase_l0,0.16436117887496948,0.16436119377613068
hanseniase,xgboost,origin_202212,3,n_hanseniase_l1,0.0547085702419281,0.0547085739672184
hanseniase,xgboost,origin_202212,3,n_hanseniase_l2,0.0039021247066557407,0.0039021249394863844
hanseniase,xgboost,origin_202212,3,n_hanseniase_l3,0.002018274273723364,0.0020182745065540075
hanseniase,xgboost,origin_202212,3,n_hanseniase_l6,0.002645360305905342,0.0026453605387359858
hanseniase,xgboost,origin_202212,3,n_hanseniase_l12,0.0019279151456430554,0.0019279152620583773
hanseniase,xgboost,origin_202212,3,n_hanseniase_l13,0.0018806204898282886,0.0018806206062436104
hanseniase,xgboost,origin_202212,3,n_hanseniase_r3,0.25293612480163574,0.25293615460395813
hanseniase,xgboost,origin_202212,3,n_hanseniase_r6,0.2945578396320343,0.2945578694343567
hanseniase,xgboost,origin_202212,3,n_hanseniase_r12,0.15103620290756226,0.15103621780872345
hanseniase,xgboost,origin_202212,3,evapot_l0,0.0017951243789866567,0.0017951244954019785
hanseniase,xgboost,origin_202212,3,evapot_l1,0.0021129674278199673,0.002112967660650611
hanseniase,xgboost,origin_202212,3,evapot_l3,0.002142368583008647,0.0021423688158392906
hanseniase,xgboost,origin_202212,3,evapot_l12,0.0019645337015390396,0.0019645339343696833
hanseniase,xgboost,origin_202212,3,precip_l0,0.002108663786202669,0.002108664019033313
hanseniase,xgboost,origin_202212,3,precip_l1,0.002328193746507168,0.0023281939793378115
hanseniase,xgboost,origin_202212,3,precip_l3,0.0023481897078454494,0.002348189940676093
hanseniase,xgboost,origin_202212,3,precip_l12,0.0025089115370064974,0.002508911769837141
hanseniase,xgboost,origin_202212,3,temp_min_l0,0.0022557408083230257,0.0022557410411536694
hanseniase,xgboost,origin_202212,3,temp_min_l1,0.0028450365643948317,0.0028450367972254753
hanseniase,xgboost,origin_202212,3,temp_min_l3,0.002166192512959242,0.0021661927457898855
hanseniase,xgboost,origin_202212,3,temp_min_l12,0.002091767033562064,0.002091767266392708
hanseniase,xgboost,origin_202212,3,temp_max_l0,0.0022789244540035725,0.002278924686834216
hanseniase,xgboost,origin_202212,3,temp_max_l1,0.002010206924751401,0.0020102071575820446
hanseniase,xgboost,origin_202212,3,temp_max_l3,0.0021504699252545834,0.002150470158085227
hanseniase,xgboost,origin_202212,3,temp_max_l12,0.0021117739379405975,0.002111774170771241
hanseniase,xgboost,origin_202212,3,umid_l0,0.0025695469230413437,0.0025695471558719873
hanseniase,xgboost,origin_202212,3,umid_l1,0.0020809138659387827,0.0020809140987694263
hanseniase,xgboost,origin_202212,3,umid_l3,0.002318582497537136,0.0023185827303677797
hanseniase,xgboost,origin_202212,3,umid_l12,0.0024712381418794394,0.002471238374710083
hanseniase,xgboost,origin_202212,3,populacao,0.0036345156840980053,0.003634515916928649
hanseniase,xgboost,origin_202212,3,dens_demog,0.002806488424539566,0.0028064886573702097
hanseniase,xgboost,origin_202212,3,ppc,0.005024289712309837,0.005024290177971125
hanseniase,xgboost,origin_202212,3,urbanizacao,0.0026799142360687256,0.0026799144688993692
hanseniase,xgboost,origin_202212,3,tgt_month,0.002680098172277212,0.002680098405107856
hanseniase,xgboost,origin_202212,3,mun_id,0.008540959097445011,0.008540960028767586
hanseniase,lgbm,origin_202212,6,n_hanseniase_l0,24.0,0.004
hanseniase,lgbm,origin_202212,6,n_hanseniase_l1,51.0,0.0085
hanseniase,lgbm,origin_202212,6,n_hanseniase_l2,29.0,0.004833333333333334
hanseniase,lgbm,origin_202212,6,n_hanseniase_l3,46.0,0.007666666666666666
hanseniase,lgbm,origin_202212,6,n_hanseniase_l6,50.0,0.008333333333333333
hanseniase,lgbm,origin_202212,6,n_hanseniase_l12,41.0,0.006833333333333334
hanseniase,lgbm,origin_202212,6,n_hanseniase_l13,57.0,0.0095
hanseniase,lgbm,origin_202212,6,n_hanseniase_r3,67.0,0.011166666666666667
hanseniase,lgbm,origin_202212,6,n_hanseniase_r6,131.0,0.021833333333333333
hanseniase,lgbm,origin_202212,6,n_hanseniase_r12,251.0,0.041833333333333333
hanseniase,lgbm,origin_202212,6,evapot_l0,161.0,0.026833333333333334
hanseniase,lgbm,origin_202212,6,evapot_l1,161.0,0.026833333333333334
hanseniase,lgbm,origin_202212,6,evapot_l3,160.0,0.02666666666666667
hanseniase,lgbm,origin_202212,6,evapot_l12,136.0,0.02266666666666667
hanseniase,lgbm,origin_202212,6,precip_l0,212.0,0.035333333333333335
hanseniase,lgbm,origin_202212,6,precip_l1,193.0,0.03216666666666667
hanseniase,lgbm,origin_202212,6,precip_l3,240.0,0.04
hanseniase,lgbm,origin_202212,6,precip_l12,237.0,0.0395
hanseniase,lgbm,origin_202212,6,temp_min_l0,194.0,0.03233333333333333
hanseniase,lgbm,origin_202212,6,temp_min_l1,167.0,0.027833333333333335
hanseniase,lgbm,origin_202212,6,temp_min_l3,175.0,0.029166666666666667
hanseniase,lgbm,origin_202212,6,temp_min_l12,177.0,0.0295
hanseniase,lgbm,origin_202212,6,temp_max_l0,171.0,0.0285
hanseniase,lgbm,origin_202212,6,temp_max_l1,179.0,0.029833333333333333
hanseniase,lgbm,origin_202212,6,temp_max_l3,154.0,0.025666666666666667
hanseniase,lgbm,origin_202212,6,temp_max_l12,221.0,0.036833333333333336
hanseniase,lgbm,origin_202212,6,umid_l0,217.0,0.036166666666666666
hanseniase,lgbm,origin_202212,6,umid_l1,217.0,0.036166666666666666
hanseniase,lgbm,origin_202212,6,umid_l3,189.0,0.0315
hanseniase,lgbm,origin_202212,6,umid_l12,204.0,0.034
hanseniase,lgbm,origin_202212,6,populacao,326.0,0.05433333333333333
hanseniase,lgbm,origin_202212,6,dens_demog,202.0,0.033666666666666664
hanseniase,lgbm,origin_202212,6,ppc,378.0,0.063
hanseniase,lgbm,origin_202212,6,urbanizacao,182.0,0.030333333333333334
hanseniase,lgbm,origin_202212,6,tgt_month,95.0,0.015833333333333335
hanseniase,lgbm,origin_202212,6,mun_id,305.0,0.050833333333333335
hanseniase,catboost,origin_202212,6,n_hanseniase_l0,0.49913007403055215,0.00499130074030552
hanseniase,catboost,origin_202212,6,n_hanseniase_l1,0.5972270830783308,0.005972270830783307
hanseniase,catboost,origin_202212,6,n_hanseniase_l2,2.3790611068386176,0.023790611068386168
hanseniase,catboost,origin_202212,6,n_hanseniase_l3,3.9270284026463655,0.039270284026463646
hanseniase,catboost,origin_202212,6,n_hanseniase_l6,1.7013962315997575,0.01701396231599757
hanseniase,catboost,origin_202212,6,n_hanseniase_l12,0.8984293744590802,0.0089842937445908
hanseniase,catboost,origin_202212,6,n_hanseniase_l13,0.8894497161482218,0.008894497161482216
hanseniase,catboost,origin_202212,6,n_hanseniase_r3,2.563535879958544,0.025635358799585433
hanseniase,catboost,origin_202212,6,n_hanseniase_r6,11.836061489460334,0.11836061489460331
hanseniase,catboost,origin_202212,6,n_hanseniase_r12,11.589949026250075,0.11589949026250071
hanseniase,catboost,origin_202212,6,evapot_l0,1.2938639410729849,0.012938639410729844
hanseniase,catboost,origin_202212,6,evapot_l1,1.327700667630651,0.013277006676306507
hanseniase,catboost,origin_202212,6,evapot_l3,1.3029593360014615,0.013029593360014611
hanseniase,catboost,origin_202212,6,evapot_l12,1.5578786691668676,0.015578786691668671
hanseniase,catboost,origin_202212,6,precip_l0,1.9312745849819972,0.019312745849819967
hanseniase,catboost,origin_202212,6,precip_l1,1.581654750538178,0.015816547505381775
hanseniase,catboost,origin_202212,6,precip_l3,1.469969368881509,0.014699693688815086
hanseniase,catboost,origin_202212,6,precip_l12,2.4515966317420483,0.024515966317420475
hanseniase,catboost,origin_202212,6,temp_min_l0,2.2388271724135267,0.02238827172413526
hanseniase,catboost,origin_202212,6,temp_min_l1,2.0488851811954563,0.020488851811954558
hanseniase,catboost,origin_202212,6,temp_min_l3,1.6184662706174577,0.016184662706174573
hanseniase,catboost,origin_202212,6,temp_min_l12,2.1969868267831685,0.021969868267831677
hanseniase,catboost,origin_202212,6,temp_max_l0,1.5559424067990117,0.015559424067990112
hanseniase,catboost,origin_202212,6,temp_max_l1,3.406239397707968,0.03406239397707967
hanseniase,catboost,origin_202212,6,temp_max_l3,1.1244584720431283,0.01124458472043128
hanseniase,catboost,origin_202212,6,temp_max_l12,2.3333713830213,0.023333713830212995
hanseniase,catboost,origin_202212,6,umid_l0,2.17593356234245,0.021759335623424494
hanseniase,catboost,origin_202212,6,umid_l1,1.2768749787456228,0.012768749787456225
